Index;Operating Airline;Published Airline;GEO Summary;GEO Region;Activity Type Code;Price Category Code;Terminal;Boarding Area;Passenger Count;Adjusted Passenger Count;Year;Month
11791;69;69;1;9;2;1;4;7;42460;42460;2013;12
11792;69;69;1;9;1;1;3;6;553433;553433;2013;12
11793;69;69;1;9;2;1;3;6;556208;556208;2013;12
11794;69;69;1;9;3;1;3;6;4265;8530;2013;12
11795;69;69;2;1;1;1;4;7;62328;62328;2013;12
11796;69;69;2;1;2;1;4;7;65576;65576;2013;12
11797;69;69;2;2;1;1;4;7;10829;10829;2013;12
11798;69;69;2;2;2;1;4;7;9714;9714;2013;12
11799;69;69;2;3;1;1;3;6;10484;10484;2013;12
11800;69;69;2;3;2;1;3;6;9620;9620;2013;12
11801;69;69;2;5;1;1;4;7;20649;20649;2013;12
11802;69;69;2;5;2;1;4;7;19667;19667;2013;12
11803;69;69;2;6;1;1;4;7;21376;21376;2013;12
11804;69;69;2;6;2;1;4;7;23909;23909;2013;12
11805;72;72;1;9;1;0;2;4;163240;163240;2013;12
11806;72;72;1;9;2;0;2;4;165620;165620;2013;12
11807;72;72;2;6;1;0;4;1;4561;4561;2013;12
11808;72;72;2;6;2;0;2;4;3518;3518;2013;12
11809;73;73;2;5;1;1;4;1;9830;9830;2013;12
11810;6;6;2;1;2;1;4;7;7163;7163;2015;7
11811;73;73;2;5;2;1;4;1;9810;9810;2013;12
11812;2;2;2;6;1;1;4;1;12079;12079;2014;1
11813;2;2;2;6;2;1;4;1;10344;10344;2014;1
11814;4;4;2;3;1;1;4;1;5668;5668;2014;1
11815;4;4;2;3;2;1;4;1;5106;5106;2014;1
11816;4;4;2;3;1;1;4;7;16133;16133;2014;1
11817;4;4;2;3;2;1;4;7;14533;14533;2014;1
11818;6;6;2;1;1;1;4;7;9318;9318;2014;1
11819;6;6;2;1;2;1;4;7;8642;8642;2014;1
11820;7;7;2;5;1;1;4;1;8199;8199;2014;1
11821;7;7;2;5;2;1;4;1;7306;7306;2014;1
11822;9;9;2;2;1;1;4;7;10015;10015;2014;1
11823;9;9;2;2;2;1;4;7;10841;10841;2014;1
11824;10;10;1;9;1;0;1;2;3236;3236;2014;1
11825;10;10;1;9;2;0;1;2;3472;3472;2014;1
11826;11;11;1;9;1;1;4;1;1049;1049;2014;1
11827;11;11;1;9;2;1;4;1;3183;3183;2014;1
11828;11;11;1;9;1;1;1;2;37358;37358;2014;1
11829;11;11;1;9;2;1;1;2;33685;33685;2014;1
11830;11;11;2;6;1;1;4;1;7291;7291;2014;1
11831;11;11;2;6;2;1;1;2;6498;6498;2014;1
11832;12;12;2;1;1;1;4;7;7165;7165;2014;1
11833;12;12;2;1;2;1;4;7;6811;6811;2014;1
11834;14;14;1;9;1;1;2;4;116692;116692;2014;1
11835;14;14;1;9;2;1;2;4;110731;110731;2014;1
11836;17;17;2;1;1;1;4;1;8507;8507;2014;1
11837;17;17;2;1;2;1;4;1;7081;7081;2014;1
11838;23;23;2;5;1;1;4;1;17967;17967;2014;1
11839;23;23;2;5;2;1;4;1;15899;15899;2014;1
11840;24;24;2;1;1;1;4;1;19968;19968;2014;1
11841;24;24;2;1;2;1;4;1;16381;16381;2014;1
11842;25;25;2;1;1;1;4;1;10878;10878;2014;1
11843;25;25;2;1;2;1;4;1;11248;11248;2014;1
11844;26;26;2;1;1;1;4;1;6407;6407;2014;1
11845;26;26;2;1;2;1;4;1;4656;4656;2014;1
11846;28;30;1;9;1;1;1;3;27506;27506;2014;1
11847;28;30;1;9;2;1;1;3;25377;25377;2014;1
11848;30;30;1;9;1;1;1;3;90441;90441;2014;1
11849;30;30;1;9;2;1;1;3;86480;86480;2014;1
11850;30;30;2;1;1;1;4;1;4417;4417;2014;1
11851;30;30;2;1;2;1;4;1;3615;3615;2014;1
11852;33;33;2;1;1;1;4;7;15735;15735;2014;1
11853;33;33;2;1;2;1;4;7;15209;15209;2014;1
11854;31;31;2;7;1;1;4;1;10688;10688;2014;1
11855;31;31;2;7;2;1;4;1;9743;9743;2014;1
11856;36;36;1;9;1;0;1;3;13887;13887;2014;1
11857;36;36;1;9;2;0;1;3;13118;13118;2014;1
11858;37;37;1;9;1;1;4;1;8709;8709;2014;1
11859;37;37;1;9;2;1;4;1;7993;7993;2014;1
11860;38;11;1;9;1;1;1;2;5143;5143;2014;1
11861;38;11;1;9;2;1;1;2;5529;5529;2014;1
11862;41;41;2;1;1;1;4;1;5281;5281;2014;1
11863;41;41;2;1;2;1;4;1;4219;4219;2014;1
11864;43;43;1;9;1;0;4;1;38491;38491;2014;1
11865;43;43;1;9;2;0;4;1;38495;38495;2014;1
11866;44;44;2;5;1;1;4;1;5776;5776;2014;1
11867;44;44;2;5;2;1;4;1;5244;5244;2014;1
11868;45;45;2;1;1;1;4;1;7034;7034;2014;1
11869;45;45;2;1;2;1;4;1;6194;6194;2014;1
11870;46;46;2;8;1;1;4;1;2821;2821;2014;1
11871;46;46;2;8;2;1;4;1;2598;2598;2014;1
11872;47;47;2;5;1;1;4;7;17684;17684;2014;1
11873;47;47;2;5;2;1;4;7;16885;16885;2014;1
11874;55;55;2;1;1;1;4;1;12161;12161;2014;1
11875;55;55;2;1;2;1;4;1;11843;11843;2014;1
11876;58;58;2;5;1;1;4;7;4269;4269;2014;1
11877;58;58;2;5;2;1;4;7;4124;4124;2014;1
11878;60;60;2;1;1;1;4;7;16020;16020;2014;1
11879;60;60;2;1;2;1;4;7;15382;15382;2014;1
11880;61;69;1;9;1;1;1;2;93378;93378;2014;1
11881;61;69;1;9;2;1;1;2;90162;90162;2014;1
11882;61;30;1;9;1;1;1;3;1817;1817;2014;1
11883;61;30;1;9;2;1;1;3;1800;1800;2014;1
11884;61;69;1;9;1;1;3;6;49461;49461;2014;1
11885;61;69;1;9;2;1;3;6;47594;47594;2014;1
11886;61;69;2;3;1;1;4;7;1178;1178;2014;1
11887;61;69;2;3;1;1;1;2;1280;1280;2014;1
11888;61;69;2;3;2;1;1;2;2371;2371;2014;1
11889;61;69;2;3;1;1;3;6;7827;7827;2014;1
11890;61;69;2;3;2;1;3;6;7090;7090;2014;1
11891;62;62;1;9;1;0;1;2;119065;119065;2014;1
11892;62;62;1;9;2;0;1;2;110911;110911;2014;1
11893;62;62;1;9;3;0;1;2;64;128;2014;1
11894;64;64;1;9;1;0;4;1;3156;3156;2014;1
11895;64;64;1;9;2;0;4;1;2815;2815;2014;1
11896;65;65;2;5;2;1;4;7;5501;5501;2014;1
11897;67;67;2;4;1;1;4;1;5791;5791;2014;1
11898;67;67;2;4;2;1;4;1;5517;5517;2014;1
11899;71;71;1;9;1;1;1;2;64876;64876;2014;1
11900;71;71;1;9;2;1;1;2;63054;63054;2014;1
11901;69;69;1;9;1;1;4;7;36911;36911;2014;1
11902;69;69;1;9;2;1;4;7;35155;35155;2014;1
11903;69;69;1;9;1;1;3;5;19100;19100;2014;1
11904;69;69;1;9;2;1;3;5;18600;18600;2014;1
11905;69;69;1;9;1;1;3;6;482915;482915;2014;1
11906;69;69;1;9;2;1;3;6;473688;473688;2014;1
11907;69;69;1;9;3;1;3;6;5447;10894;2014;1
11908;69;69;2;1;1;1;4;7;65540;65540;2014;1
11909;69;69;2;1;2;1;4;7;59075;59075;2014;1
11910;69;69;2;2;1;1;4;7;8808;8808;2014;1
11911;69;69;2;2;2;1;4;7;10593;10593;2014;1
11912;69;69;2;3;1;1;3;6;11778;11778;2014;1
11913;69;69;2;3;2;1;3;6;10335;10335;2014;1
11914;69;69;2;5;1;1;4;7;20155;20155;2014;1
11915;69;69;2;5;2;1;4;7;18453;18453;2014;1
11916;69;69;2;6;1;1;4;7;20135;20135;2014;1
11917;69;69;2;6;2;1;4;7;18152;18152;2014;1
11918;72;72;1;9;1;0;2;4;140506;140506;2014;1
11919;72;72;1;9;2;0;2;4;134426;134426;2014;1
11920;72;72;2;6;1;0;4;1;3839;3839;2014;1
11921;72;72;2;6;2;0;2;4;3000;3000;2014;1
11922;73;73;2;5;1;1;4;1;9793;9793;2014;1
11923;73;73;2;5;2;1;4;1;9055;9055;2014;1
11924;2;2;2;6;1;1;4;1;7786;7786;2014;2
11925;2;2;2;6;2;1;4;1;7854;7854;2014;2
11926;4;4;2;3;1;1;4;1;5109;5109;2014;2
11927;4;4;2;3;2;1;4;1;4915;4915;2014;2
11928;4;4;2;3;1;1;4;7;15326;15326;2014;2
11929;4;4;2;3;2;1;4;7;14742;14742;2014;2
11930;6;6;2;1;1;1;4;7;7196;7196;2014;2
11931;6;6;2;1;2;1;4;7;7861;7861;2014;2
11932;7;7;2;5;1;1;4;1;6999;6999;2014;2
11933;7;7;2;5;2;1;4;1;6764;6764;2014;2
11934;9;9;2;2;1;1;4;7;8505;8505;2014;2
11935;9;9;2;2;2;1;4;7;9284;9284;2014;2
11936;10;10;1;9;1;0;1;2;2691;2691;2014;2
11937;10;10;1;9;2;0;1;2;2825;2825;2014;2
11938;11;11;1;9;1;1;4;1;2019;2019;2014;2
11939;11;11;1;9;2;1;4;1;4389;4389;2014;2
11940;11;11;1;9;1;1;1;2;33009;33009;2014;2
11941;11;11;1;9;2;1;1;2;30502;30502;2014;2
11942;11;11;2;6;1;1;4;1;5636;5636;2014;2
11943;11;11;2;6;2;1;1;2;5881;5881;2014;2
11944;12;12;2;1;1;1;4;7;5726;5726;2014;2
11945;12;12;2;1;2;1;4;7;5519;5519;2014;2
11946;14;14;1;9;1;1;2;4;103145;103145;2014;2
11947;14;14;1;9;2;1;2;4;101874;101874;2014;2
11948;17;17;2;1;1;1;4;1;6143;6143;2014;2
11949;17;17;2;1;2;1;4;1;6485;6485;2014;2
11950;23;23;2;5;1;1;4;1;15494;15494;2014;2
11951;23;23;2;5;2;1;4;1;14354;14354;2014;2
11952;24;24;2;1;1;1;4;1;15398;15398;2014;2
11953;24;24;2;1;2;1;4;1;15901;15901;2014;2
11954;25;25;2;1;1;1;4;1;8923;8923;2014;2
11955;25;25;2;1;2;1;4;1;9245;9245;2014;2
11956;26;26;2;1;1;1;4;1;4970;4970;2014;2
11957;26;26;2;1;2;1;4;1;4774;4774;2014;2
11958;28;30;1;9;1;1;1;3;25550;25550;2014;2
11959;28;30;1;9;2;1;1;3;25888;25888;2014;2
11960;30;30;1;9;1;1;1;3;84511;84511;2014;2
11961;30;30;1;9;2;1;1;3;81168;81168;2014;2
11962;30;30;2;1;1;1;4;1;3770;3770;2014;2
11963;30;30;2;1;2;1;4;1;3620;3620;2014;2
11964;33;33;2;1;1;1;4;7;12967;12967;2014;2
11965;33;33;2;1;2;1;4;7;12687;12687;2014;2
11966;31;31;2;7;1;1;4;1;9573;9573;2014;2
11967;31;31;2;7;2;1;4;1;8886;8886;2014;2
11968;36;36;1;9;1;0;1;3;13283;13283;2014;2
11969;36;36;1;9;2;0;1;3;12829;12829;2014;2
11970;37;37;1;9;1;1;4;1;7418;7418;2014;2
11971;37;37;1;9;2;1;4;1;7204;7204;2014;2
11972;38;11;1;9;1;1;1;2;4365;4365;2014;2
11973;38;11;1;9;2;1;1;2;4569;4569;2014;2
11974;41;41;2;1;1;1;4;1;4045;4045;2014;2
11975;41;41;2;1;2;1;4;1;3689;3689;2014;2
11976;43;43;1;9;1;0;4;1;35500;35500;2014;2
11977;43;43;1;9;2;0;4;1;36066;36066;2014;2
11978;44;44;2;5;1;1;4;1;5289;5289;2014;2
11979;44;44;2;5;2;1;4;1;4695;4695;2014;2
11980;45;45;2;1;1;1;4;1;5543;5543;2014;2
11981;45;45;2;1;2;1;4;1;5446;5446;2014;2
11982;46;46;2;8;1;1;4;1;2152;2152;2014;2
11983;46;46;2;8;2;1;4;1;2612;2612;2014;2
11984;47;47;2;5;1;1;4;7;14536;14536;2014;2
11985;47;47;2;5;2;1;4;7;14006;14006;2014;2
11986;55;55;2;1;1;1;4;1;11051;11051;2014;2
11987;55;55;2;1;2;1;4;1;8778;8778;2014;2
11988;57;57;1;9;1;1;1;2;47;47;2014;2
11989;57;57;1;9;2;1;1;2;52;52;2014;2
11990;58;58;2;5;1;1;4;7;4253;4253;2014;2
11991;58;58;2;5;2;1;4;7;3507;3507;2014;2
11992;60;60;2;1;1;1;4;7;11941;11941;2014;2
11993;60;60;2;1;2;1;4;7;13281;13281;2014;2
11994;61;69;1;9;1;1;1;2;78061;78061;2014;2
11995;61;69;1;9;2;1;1;2;78941;78941;2014;2
11996;61;30;1;9;1;1;1;3;851;851;2014;2
11997;61;30;1;9;2;1;1;3;917;917;2014;2
11998;61;69;1;9;1;1;3;6;42260;42260;2014;2
11999;61;69;1;9;2;1;3;6;42443;42443;2014;2
12000;61;69;2;3;1;1;4;7;1259;1259;2014;2
12001;61;69;2;3;1;1;1;2;1304;1304;2014;2
12002;61;69;2;3;2;1;1;2;2460;2460;2014;2
12003;61;69;2;3;1;1;3;6;7342;7342;2014;2
12004;61;69;2;3;2;1;3;6;7298;7298;2014;2
12005;62;62;1;9;1;0;1;2;101212;101212;2014;2
12006;62;62;1;9;2;0;1;2;101552;101552;2014;2
12007;62;62;1;9;3;0;1;2;13;26;2014;2
12008;64;64;1;9;1;0;4;1;2090;2090;2014;2
12009;64;64;1;9;2;0;4;1;2061;2061;2014;2
12010;65;65;2;5;1;1;4;7;5590;5590;2014;2
12011;65;65;2;5;2;1;4;7;4939;4939;2014;2
12012;66;66;2;1;1;1;4;1;216;216;2014;2
12013;67;67;2;4;1;1;4;1;4809;4809;2014;2
12014;67;67;2;4;2;1;4;1;4902;4902;2014;2
12015;71;71;1;9;1;1;1;2;51793;51793;2014;2
12016;71;71;1;9;2;1;1;2;51648;51648;2014;2
12017;69;69;1;9;1;1;4;7;17409;17409;2014;2
12018;69;69;1;9;2;1;4;7;19822;19822;2014;2
12019;69;69;1;9;1;1;3;5;207768;207768;2014;2
12020;69;69;1;9;2;1;3;5;213908;213908;2014;2
12021;69;69;1;9;1;1;3;6;262959;262959;2014;2
12022;69;69;1;9;2;1;3;6;246222;246222;2014;2
12023;69;69;1;9;3;1;3;6;3428;6856;2014;2
12024;69;69;2;1;1;1;4;7;48547;48547;2014;2
12025;69;69;2;1;2;1;4;7;56308;56308;2014;2
12026;69;69;2;2;1;1;4;7;7056;7056;2014;2
12027;69;69;2;2;2;1;4;7;8645;8645;2014;2
12028;69;69;2;3;1;1;3;6;12977;12977;2014;2
12029;69;69;2;3;2;1;3;6;11981;11981;2014;2
12030;69;69;2;5;1;1;4;7;16888;16888;2014;2
12031;69;69;2;5;2;1;4;7;15640;15640;2014;2
12032;69;69;2;6;1;1;4;7;19181;19181;2014;2
12033;69;69;2;6;2;1;4;7;19380;19380;2014;2
12034;72;72;1;9;1;0;2;4;131987;131987;2014;2
12035;72;72;1;9;2;0;2;4;131355;131355;2014;2
12036;72;72;2;6;1;0;4;1;3132;3132;2014;2
12037;72;72;2;6;2;0;2;4;3256;3256;2014;2
12038;73;73;2;5;1;1;4;1;7214;7214;2014;2
12039;73;73;2;5;2;1;4;1;7360;7360;2014;2
12040;2;2;2;6;1;1;4;1;8479;8479;2014;3
12041;2;2;2;6;2;1;4;1;8513;8513;2014;3
12042;4;4;2;3;1;1;4;1;5687;5687;2014;3
12043;4;4;2;3;2;1;4;1;5947;5947;2014;3
12044;4;4;2;3;1;1;4;7;17062;17062;2014;3
12045;4;4;2;3;2;1;4;7;17839;17839;2014;3
12046;6;6;2;1;1;1;4;7;7659;7659;2014;3
12047;6;6;2;1;2;1;4;7;7971;7971;2014;3
12048;7;7;2;5;1;1;4;1;8778;8778;2014;3
12049;7;7;2;5;2;1;4;1;9154;9154;2014;3
12050;9;9;2;2;1;1;4;7;10549;10549;2014;3
12051;9;9;2;2;2;1;4;7;8552;8552;2014;3
12052;10;10;1;9;1;0;1;2;3588;3588;2014;3
12053;10;10;1;9;2;0;1;2;3729;3729;2014;3
12054;11;11;1;9;1;1;4;1;2875;2875;2014;3
12055;11;11;1;9;2;1;4;1;5759;5759;2014;3
12056;11;11;1;9;1;1;1;2;42175;42175;2014;3
12057;11;11;1;9;2;1;1;2;37219;37219;2014;3
12058;11;11;2;6;1;1;4;1;5929;5929;2014;3
12059;11;11;2;6;2;1;1;2;6251;6251;2014;3
12060;12;12;2;1;1;1;4;7;6436;6436;2014;3
12061;12;12;2;1;2;1;4;7;6513;6513;2014;3
12062;14;14;1;9;1;1;2;4;120150;120150;2014;3
12063;14;14;1;9;2;1;2;4;120768;120768;2014;3
12064;17;17;2;1;1;1;4;1;7045;7045;2014;3
12065;17;17;2;1;2;1;4;1;7020;7020;2014;3
12066;23;23;2;5;1;1;4;1;17729;17729;2014;3
12067;23;23;2;5;2;1;4;1;16168;16168;2014;3
12068;24;24;2;1;1;1;4;1;18530;18530;2014;3
12069;24;24;2;1;2;1;4;1;16983;16983;2014;3
12070;25;25;2;1;1;1;4;1;10557;10557;2014;3
12071;25;25;2;1;2;1;4;1;9937;9937;2014;3
12072;26;26;2;1;1;1;4;1;5847;5847;2014;3
12073;26;26;2;1;2;1;4;1;5078;5078;2014;3
12074;28;30;1;9;1;1;1;3;35739;35739;2014;3
12075;28;30;1;9;2;1;1;3;35898;35898;2014;3
12076;30;30;1;9;1;1;1;3;110062;110062;2014;3
12077;30;30;1;9;2;1;1;3;110922;110922;2014;3
12078;30;30;2;1;1;1;4;1;4054;4054;2014;3
12079;30;30;2;1;2;1;4;1;3346;3346;2014;3
12080;33;33;2;1;1;1;4;7;14791;14791;2014;3
12081;33;33;2;1;2;1;4;7;13276;13276;2014;3
12082;31;31;2;7;1;1;4;1;10666;10666;2014;3
12083;31;31;2;7;2;1;4;1;9232;9232;2014;3
12084;36;36;1;9;1;0;1;3;15423;15423;2014;3
12085;36;36;1;9;2;0;1;3;14882;14882;2014;3
12086;37;37;1;9;1;1;4;1;8464;8464;2014;3
12087;37;37;1;9;2;1;4;1;7965;7965;2014;3
12088;38;11;1;9;1;1;1;2;5098;5098;2014;3
12089;38;11;1;9;2;1;1;2;5491;5491;2014;3
12090;41;41;2;1;1;1;4;1;4421;4421;2014;3
12091;41;41;2;1;2;1;4;1;4559;4559;2014;3
12092;43;43;1;9;1;0;4;1;44450;44450;2014;3
12093;43;43;1;9;2;0;4;1;46734;46734;2014;3
12094;44;44;2;5;1;1;4;1;7129;7129;2014;3
12095;44;44;2;5;2;1;4;1;6797;6797;2014;3
12096;45;45;2;1;1;1;4;1;5536;5536;2014;3
12097;45;45;2;1;2;1;4;1;5286;5286;2014;3
12098;46;46;2;8;1;1;4;1;2578;2578;2014;3
12099;46;46;2;8;2;1;4;1;2886;2886;2014;3
12100;47;47;2;5;1;1;4;7;18354;18354;2014;3
12101;47;47;2;5;2;1;4;7;18257;18257;2014;3
12102;55;55;2;1;1;1;4;1;11025;11025;2014;3
12103;55;55;2;1;2;1;4;1;9319;9319;2014;3
12104;58;58;2;5;1;1;4;7;5024;5024;2014;3
12105;58;58;2;5;2;1;4;7;4890;4890;2014;3
12106;60;60;2;1;1;1;4;7;13608;13608;2014;3
12107;60;60;2;1;2;1;4;7;13411;13411;2014;3
12108;61;69;1;9;1;1;1;2;102569;102569;2014;3
12109;61;69;1;9;2;1;1;2;99885;99885;2014;3
12110;61;30;1;9;1;1;1;3;268;268;2014;3
12111;61;30;1;9;2;1;1;3;243;243;2014;3
12112;61;69;1;9;1;1;3;6;53589;53589;2014;3
12113;61;69;1;9;2;1;3;6;54811;54811;2014;3
12114;61;69;2;3;1;1;4;7;1285;1285;2014;3
12115;61;69;2;3;1;1;1;2;1422;1422;2014;3
12116;61;69;2;3;2;1;1;2;2783;2783;2014;3
12117;61;69;2;3;1;1;3;6;10212;10212;2014;3
12118;61;69;2;3;2;1;3;6;10176;10176;2014;3
12119;62;62;1;9;1;0;1;2;130260;130260;2014;3
12120;62;62;1;9;2;0;1;2;128361;128361;2014;3
12121;62;62;1;9;3;0;1;2;27;54;2014;3
12122;64;64;1;9;1;0;4;1;2769;2769;2014;3
12123;64;64;1;9;2;0;4;1;2902;2902;2014;3
12124;65;65;2;5;1;1;4;7;6280;6280;2014;3
12125;65;65;2;5;2;1;4;7;6136;6136;2014;3
12126;66;66;1;9;1;1;4;1;211;211;2014;3
12127;67;67;2;4;1;1;4;1;5483;5483;2014;3
12128;67;67;2;4;2;1;4;1;5144;5144;2014;3
12129;71;71;1;9;1;1;1;2;64902;64902;2014;3
12130;71;71;1;9;2;1;1;2;67153;67153;2014;3
12131;69;69;1;9;1;1;4;7;21959;21959;2014;3
12132;69;69;1;9;2;1;4;7;25040;25040;2014;3
12133;69;69;1;9;1;1;3;5;228853;228853;2014;3
12134;69;69;1;9;2;1;3;5;248037;248037;2014;3
12135;69;69;1;9;1;1;3;6;332823;332823;2014;3
12136;69;69;1;9;2;1;3;6;312349;312349;2014;3
12137;69;69;1;9;3;1;3;6;6043;12086;2014;3
12138;69;69;2;1;1;1;4;7;61428;61428;2014;3
12139;69;69;2;1;2;1;4;7;64768;64768;2014;3
12140;69;69;2;2;1;1;4;7;9516;9516;2014;3
12141;69;69;2;2;2;1;4;7;7806;7806;2014;3
12142;69;69;2;3;1;1;3;6;11786;11786;2014;3
12143;69;69;2;3;2;1;3;6;12221;12221;2014;3
12144;69;69;2;5;1;1;4;7;18933;18933;2014;3
12145;69;69;2;5;2;1;4;7;21784;21784;2014;3
12146;69;69;2;6;1;1;4;7;25989;25989;2014;3
12147;69;69;2;6;2;1;4;7;26585;26585;2014;3
12148;72;72;1;9;1;0;2;4;159026;159026;2014;3
12149;72;72;1;9;2;0;2;4;163429;163429;2014;3
12150;72;72;2;6;1;0;4;1;4727;4727;2014;3
12151;72;72;2;6;2;0;2;4;4630;4630;2014;3
12152;73;73;2;5;1;1;4;1;9673;9673;2014;3
12153;73;73;2;5;2;1;4;1;9179;9179;2014;3
12154;1;1;2;5;1;1;4;7;3525;3525;2014;4
12155;1;1;2;5;2;1;4;7;4439;4439;2014;4
12156;2;2;2;6;1;1;4;1;10924;10924;2014;4
12157;2;2;2;6;2;1;4;1;10390;10390;2014;4
12158;4;4;2;3;1;1;4;1;6169;6169;2014;4
12159;4;4;2;3;2;1;4;1;6128;6128;2014;4
12160;4;4;2;3;1;1;4;7;18504;18504;2014;4
12161;4;4;2;3;2;1;4;7;18383;18383;2014;4
12162;6;6;2;1;1;1;4;7;7791;7791;2014;4
12163;6;6;2;1;2;1;4;7;7007;7007;2014;4
12164;7;7;2;5;1;1;4;1;13214;13214;2014;4
12165;7;7;2;5;2;1;4;1;13320;13320;2014;4
12166;9;9;2;2;1;1;4;7;9635;9635;2014;4
12167;9;9;2;2;2;1;4;7;6931;6931;2014;4
12168;10;10;1;9;1;0;1;2;3813;3813;2014;4
12169;10;10;1;9;2;0;1;2;3925;3925;2014;4
12170;11;11;1;9;1;1;4;1;368;368;2014;4
12171;11;11;1;9;2;1;4;1;7227;7227;2014;4
12172;11;11;1;9;1;1;1;2;44616;44616;2014;4
12173;11;11;1;9;2;1;1;2;37171;37171;2014;4
12174;11;11;2;6;1;1;4;1;7223;7223;2014;4
12175;11;11;2;6;2;1;1;2;7063;7063;2014;4
12176;12;12;2;1;1;1;4;7;6124;6124;2014;4
12177;12;12;2;1;2;1;4;7;5380;5380;2014;4
12178;14;14;1;9;1;1;2;4;121852;121852;2014;4
12179;14;14;1;9;2;1;2;4;120168;120168;2014;4
12180;17;17;2;1;1;1;4;1;8016;8016;2014;4
12181;17;17;2;1;2;1;4;1;7287;7287;2014;4
12182;23;23;2;5;1;1;4;1;17754;17754;2014;4
12183;23;23;2;5;2;1;4;1;17434;17434;2014;4
12184;24;24;2;1;1;1;4;1;18324;18324;2014;4
12185;24;24;2;1;2;1;4;1;15803;15803;2014;4
12186;25;25;2;1;1;1;4;1;10860;10860;2014;4
12187;25;25;2;1;2;1;4;1;9590;9590;2014;4
12188;26;26;2;1;1;1;4;1;6524;6524;2014;4
12189;26;26;2;1;2;1;4;1;5356;5356;2014;4
12190;28;30;1;9;1;1;1;3;43069;43069;2014;4
12191;28;30;1;9;2;1;1;3;42531;42531;2014;4
12192;30;30;1;9;1;1;1;3;116005;116005;2014;4
12193;30;30;1;9;2;1;1;3;115485;115485;2014;4
12194;33;33;2;1;1;1;4;7;12660;12660;2014;4
12195;33;33;2;1;2;1;4;7;14978;14978;2014;4
12196;31;31;2;7;1;1;4;1;10383;10383;2014;4
12197;31;31;2;7;2;1;4;1;9067;9067;2014;4
12198;36;36;1;9;1;0;1;3;16115;16115;2014;4
12199;36;36;1;9;2;0;1;3;16000;16000;2014;4
12200;37;37;1;9;1;1;4;1;8608;8608;2014;4
12201;37;37;1;9;2;1;4;1;8112;8112;2014;4
12202;38;11;1;9;1;1;1;2;4584;4584;2014;4
12203;38;11;1;9;2;1;1;2;5114;5114;2014;4
12204;41;41;2;1;1;1;4;1;4715;4715;2014;4
12205;41;41;2;1;2;1;4;1;3840;3840;2014;4
12206;43;43;1;9;1;0;4;1;45324;45324;2014;4
12207;43;43;1;9;2;0;4;1;45748;45748;2014;4
12208;44;44;2;5;1;1;4;1;11882;11882;2014;4
12209;44;44;2;5;2;1;4;1;10771;10771;2014;4
12210;45;45;2;1;1;1;4;1;6347;6347;2014;4
12211;45;45;2;1;2;1;4;1;5532;5532;2014;4
12212;47;47;2;5;1;1;4;7;17237;17237;2014;4
12213;47;47;2;5;2;1;4;7;16868;16868;2014;4
12214;55;55;2;1;1;1;4;1;11827;11827;2014;4
12215;55;55;2;1;2;1;4;1;10216;10216;2014;4
12216;58;58;2;5;1;1;4;7;5024;5024;2014;4
12217;58;58;2;5;2;1;4;7;5934;5934;2014;4
12218;60;60;2;1;1;1;4;7;14199;14199;2014;4
12219;60;60;2;1;2;1;4;7;12635;12635;2014;4
12220;61;69;1;9;1;1;1;2;91281;91281;2014;4
12221;61;69;1;9;2;1;1;2;88636;88636;2014;4
12222;61;30;1;9;1;1;1;3;95;95;2014;4
12223;61;30;1;9;2;1;1;3;25;25;2014;4
12224;61;69;1;9;1;1;3;6;47209;47209;2014;4
12225;61;69;1;9;2;1;3;6;47360;47360;2014;4
12226;61;69;2;3;1;1;4;7;1322;1322;2014;4
12227;61;69;2;3;1;1;1;2;1316;1316;2014;4
12228;61;69;2;3;2;1;1;2;2686;2686;2014;4
12229;61;69;2;3;1;1;3;6;9339;9339;2014;4
12230;61;69;2;3;2;1;3;6;9693;9693;2014;4
12231;62;62;1;9;1;0;1;2;136799;136799;2014;4
12232;62;62;1;9;2;0;1;2;132678;132678;2014;4
12233;62;62;1;9;3;0;1;2;10;20;2014;4
12234;64;64;1;9;1;0;4;1;3381;3381;2014;4
12235;64;64;1;9;2;0;4;1;3804;3804;2014;4
12236;65;65;2;5;1;1;4;7;6437;6437;2014;4
12237;65;65;2;5;2;1;4;7;6083;6083;2014;4
12238;67;67;2;4;1;1;4;1;4987;4987;2014;4
12239;67;67;2;4;2;1;4;1;4768;4768;2014;4
12240;71;71;1;9;1;1;1;2;70367;70367;2014;4
12241;71;71;1;9;2;1;1;2;67810;67810;2014;4
12242;69;69;1;9;1;1;4;7;19837;19837;2014;4
12243;69;69;1;9;2;1;4;7;19888;19888;2014;4
12244;69;69;1;9;1;1;3;5;246192;246192;2014;4
12245;69;69;1;9;2;1;3;5;256717;256717;2014;4
12246;69;69;1;9;1;1;3;6;360412;360412;2014;4
12247;69;69;1;9;2;1;3;6;342797;342797;2014;4
12248;69;69;1;9;3;1;3;6;5479;10958;2014;4
12249;69;69;2;1;1;1;4;7;70579;70579;2014;4
12250;69;69;2;1;2;1;4;7;62417;62417;2014;4
12251;69;69;2;2;1;1;4;7;7591;7591;2014;4
12252;69;69;2;2;2;1;4;7;6295;6295;2014;4
12253;69;69;2;3;1;1;3;6;10440;10440;2014;4
12254;69;69;2;3;2;1;3;6;10303;10303;2014;4
